"Permit.Number","Permit.Type","Status","Date.Issued","Sub.Type","Property.Address","Valuation","APN","Contractor.s.Name","Contractor.s.Address","Work.Description"
"B2020-02365","Building Permit","Finaled","7/31/2020","Residential | Alteration | 0","842 PAGE St, BERKELEY, CA
94710","0","59232700500","OLDTOWN ELECTRICAL","1940 CARLSON BLVD, RICHMOND, CA, CA94804-5262","Rewire (e) receptacles, switches, lights, remove fuse box and install (1) new sub panel and smoke alarms"
"B2020-02366","Building Permit","Issued","7/30/2020","Residential | Alteration | 0","2326 WEBSTER St,
BERKELEY, CA 94705","0","52157602300","","","Addition of GFCI outlet in laundry room."
"B2020-02372","Building Permit","Issued","7/30/2020","Residential | Alteration | 0","1126 DERBY St, BERKELEY,
CA 94702","7000","54174302500","WARNER CUSTOM
HOMES","1424 CUNNINGHAM RD, SEBASTOPOL,
CA, CA95472-5533","Voluntary seismic retrofit in accordance with Plan Set A"
"B2020-02377","Building Permit","Issued","7/29/2020","Residential | Alteration | 0","6 HILLCREST Ct, BERKELEY, CA 94705","0","64424701000","SUNPOWER
CORPORATION SYSTEMS","120 S CENTRAL AVE STE 350, CLAYTON, MO, MO63105","Upgrade main service panel to 200 AMPs."
"B2020-02383","Building Permit","Finaled","7/31/2020","Residential | Alteration | 0","1720 HEARST Ave,
BERKELEY, CA 94703","0","57206202600","EHRET CO. PLUMBING &
HEATING","887 71ST AVE, OAKLAND, CA, CA94621-
3328","Replacement of circulating pump."
"B2020-02390","Building Permit","Issued","7/30/2020","Residential | Alteration | 0","459 MICHIGAN Ave,
BERKELEY, CA 94707","0","62294402100","TESLA ENERGY
OPERATIONS","901 PAGE AVE, FREMONT, CA, CA94538-
7341","Install 2 energy storage system w/2 new 200 and 125
amp load centers.  Fire zone 2"
"B2020-02391","Building Permit","Issued","7/30/2020","Residential | Alteration | 0","1156 AMADOR Ave,
BERKELEY, CA 94707","0","61256201200","TESLA ENERGY
OPERATIONS","901 PAGE AVE, FREMONT, CA, CA94538-
7341","Install 1 energy storage system w/ new 200 amp load
centers.  Fire zone 2"
"B2020-02418","Building Permit","Issued","7/30/2020","Residential | Alteration | 0","1585 PORTLAND Ave,
BERKELEY, CA 94707","0","62286801500","N R G CLEAN POWER","7012 OWENSMOUTH AVE, CANOGA PARK,
CA, CA91303-2005","Upgrade main service panel to 200 AMPs."
"B2020-02436","Building Permit","Issued","7/31/2020","Residential | Alteration | 0","1445 EUCLID Ave,
BERKELEY, CA 94708","0","59224801400","ALBERT NAHMAN
PLUMBING","3333 MARTIN LUTHER KING JR WAY,
BERKELEY, CA, CA94703","Water Heater Installation"
"B2020-02441","Building Permit","Issued","7/31/2020","Residential | Alteration | 0","2001 STUART St, BERKELEY,
CA 94703","0","54172201200","ALBERT NAHMAN
PLUMBING","3333 MARTIN LUTHER KING JR WAY,
BERKELEY, CA, CA94703","Furnace Install - COMFORT™ 95 GAS FURNACE
59SC5B"
"B2018-03925","Building Permit","Issued","8/17/2020","Residential | Alteration | 1","1665 THOUSAND OAKS Blvd, BERKELEY, CA 94707","80000","62290201500","","","Remove & replace rear entry ramp, covered 2nd floor porch, exterior stairway. add 480sf wood deck, install hydropool spa, outdoor kitchen, dumbwaiter & trellises.
Property in Fire Zone 2."
"B2018-04377","Building Permit","Issued","8/27/2020","Residential | Addition/Alteration | 4","840 PAGE St, BERKELEY, CA
94710","125990","59232700400","","","1001SF - CHANGE TO ROOF LINE AND ADDITION OF A THIRD STORY CONTAINING TWO BEDROOMS AND TWO BATHROOMS. ADDITIONAL EXTERIOR IMPROVEMENTS INCLUDING NEW FRONT DOOR, NEW WINDOWS, NEW STUCCO AND SIDING."
"B2018-04609","Building Permit","Issued","8/27/2020","Residential | Addition/Alteration |
4","1931 CARLETON St,
BERKELEY, CA 94704","40000","55181701000","","","Legalize garage with addition of storage."
"B2018-04786","Building Permit","Issued","8/28/2020","Commercial | Alteration | 1","1464 SAN PABLO Ave, BERKELEY, CA 94702","26000","59233100600","CASTELLANOS
CONSTRUCTION SERVICES","3077 FLANNERY RD, SAN PABLO, CA, CA94806-1507","Restaurant TI for Deli (Take Out Only), Electrical, Plumbing fixtures and ADA compliance."
"B2019-01396","Building Permit","Issued","8/6/2020","Residential | Addition/Alteration | 4","1631 MCGEE Ave,
BERKELEY, CA 94703","500000","58216100100","MICHAEL E MIRANDA GENERAL CONTRACTOR","35 VENTURA AVE, SAN FRANCISCO, CA, CA94116-1444","Remodel (e) & Construct 2nd Story Addition and Garage in Basement. Adding 13884.25 sq ft."
"B2019-02404","Building Permit","Issued","8/21/2020","Residential | Alteration | 4","1442 CAMPUS Dr, BERKELEY, CA 94708","40000","60247801400","","","To convert 423 Sq Ft storage area below an existing street -level parking structure into an Accessory Dwelling Unit (ADU) that is located in the front setback of a2,704 square foot single family residence.  Property
in Fire Zone 2"
"B2019-02681","Building Permit","Issued","8/5/2020","Residential | Alteration | 4","2885 SHASTA Rd, BERKELEY, CA 94708","84860","63298402700","MELLOR REMODELING","1306 SANDERLING IS, RICHMOND, CA, CA94801","Partially enclose existing covered porch to create 48 SF of new habitable space including entry vestibule.
Remodel bedrooms 1 & 2, bath 1 and replace two gas furnaces and replace a number of existing single pane windows and doors.  Must Comply with Fire Zone 2
Requirements."
"B2019-02693","Building Permit","Issued","8/26/2020","Residential | New | 6","2350 PROSPECT St,
BERKELEY, CA 94704","1000000","55186300901","","","New 3-Story group living accommodations (GLA)
residence plus basement.  Must Comply with Fire Zone 2 Requirements."
"B2019-02839","Building Permit","Issued","8/27/2020","Residential | Alteration | 1","2422 RIDGE Rd, BERKELEY,
CA 94709","0","58219101201","OCCIDENTAL POWER
SOLAR & COGEN","5982 MISSION ST, SAN FRANCISCO, CA,
CA94116","Solar thermal repair, new panels and pumps.  Must
Comply with Fire Zone 2 Requirements."
"B2019-04240","Building Permit","Issued","8/12/2020","Commercial | Addition/Alteration | 3","1795 FOURTH St, BERKELEY, CA 94710","750000","57211500900","MICHILLI INC","160 VARICK ST, NEW YORK, NY, NY10013-
1220","1350 SF addition to an existing 3750 SF commercial building, conversion from 4 tenants to 2 tenants.  Work is shell only, tenant improvements under separate
permit."
"B2019-04523","Building Permit","Finaled","8/12/2020","Commercial | Alteration | 1","1901 HEARST Ave,
BERKELEY, CA 94709","0","57205701202","","","30KW solar PV system w/ 80 PV modules"
"B2019-04598","Building Permit","Issued","8/5/2020","Residential | Addition/Alteration |
4","1097 CRESTON Rd,
BERKELEY, CA 94708","350000","63314011100","CARLEN & COMPANY INC","5835 DOYLE ST STE B, EMERYVILLE, CA,
CA94608-2507","Residential kitchen remodel and 85 SF addition.  Must
Comply with Fire Zone 2 Requirements."
"B2019-04659","Building Permit","Issued","8/4/2020","Residential | Addition/Alteration | 4","1212 COLUSA Ave,
BERKELEY, CA 94707","86850","60243600700","PANCOAST CONSTRUCTION INC.","1319 CARLOTTA AVENUE, BERKELEY, CA, CA94703","Residential addition: Add 290 SF in the rear yard for bath 2, bedroom 2, bedroom 3, and laundry room. Retile bath 1.  Add cabinets in the existing kitchen, replace existing windows, and add 48SF deck."
"B2019-05475","Building Permit","Issued","8/13/2020","Mixed Use | New | 6","1601 OXFORD St, BERKELEY, CA 94709","4186569","58218300100","","","New 5 story building, 4 Stories of Type VA over 1 Story Type IA, R2, S2, B and A3 occupancies: 37 Dwelling Units: 34 age-restricted Below-Market Rate units, 1 manager's unit and 2 units for use by All Souls Episcopal Parish. Including an enclosed parking garage, community & conference rooms, office suite, laundry and other support/amenity spaces ."
"B2019-05561","Building Permit","Issued","8/27/2020","Residential | Alteration | 4","584 THE ALAMEDA,
BERKELEY, CA 94707","55000","62289501000","B K CONSTRUCTION COMPANY","4611 WHITESANDS CT, EL SOBRANTE, CA, CA94803","Dormer addition to Upper Floor including -Total of 67 - square feet of new habitable space. 203 square foot storage addition within building footprint at basement. Must Comply with Fire Zone 2 Requirements."
"B2019-05567","Building Permit","Issued","8/11/2020","Residential | Alteration | 4","866 SPRUCE St, BERKELEY, CA 94707","225000","61258203700","PROYECTO","101 BROADWAY, OAKLAND, CA, CA94607-
3745","KITCHEN REMODEL; REMODEL OF THREE EXISTING BATHROOMS AND ADDITION OF ONE POWDER ROOM; ADDITION OF LOWER LEVEL LAUNDRY ROOM AND UPPER LEVEL STACKABLE LAUNDRY; RELOCATION OF FRONT DOOR WITH NEW
OVERHANG; DEMOLITION OF EXISTING REAR DECK AND CONSTRUCTION OF NEW DECKS ON THE LOWER AND MAIN LEVELS; NEW KITCHEN WINDOW AND RELOCATED WINDOW FOR NEW MASTER BATH; NEW STAIRWAY TO THE LOWER LEVEL AND NEW STAIRWAY TO THE ATTIC. - PROPERTY IN FIRE ZONE 2"
"B2019-05585","Building Permit","Issued","8/31/2020","Residential | Alteration | 1","1481 CAMPUS Dr, BERKELEY, CA 94708","120000","60248302702","PRO LEVEL CONSTRUCTION INC","1630 CONTRA COSTA BLVD STE 212, PLEASANT HILL, CA, CA94523-3000","Remodel kitchen and 2 bathrooms, structural support changes, new entry/exit dining room to deck.  Must Comply with Fire Zone 2 Requirements."
"B2020-00014","Building Permit","Issued","8/25/2020","Residential | Alteration | 1","3120 DEAKIN St, BERKELEY,
CA 94705","75000","52155600600","BLISS BUILDING","4132 SHAFTER AVE, OAKLAND, CA,
CA94609","Interior remodel"
"B2020-00123","Building Permit","Issued","8/20/2020","Commercial | Alteration | 1","1760 SOLANO Ave,
BERKELEY, CA 94707","3500","61261300501","WALKER CELLULAR INC","150 FLOCCHINI CIR, LINCOLN, CA, CA95648-1700","INSTALL FALL ARREST ANCHORS ON ROOFTOP, GUARDRAIL ON TOP OF ROOFTOP PARAPET ADJACENT TO EXISTING T-MOBILE EQUIPMENT
LEASE AREA"
"B2020-00450","Building Permit","Issued","8/28/2020","Residential | Alteration | 1","1718 HEARST Ave,
BERKELEY, CA 94703","55000.00","57206202500","CERNY ROMAN","1535 BERKELEY WAY, BERKELEY, CA, CA94703","Remodel kitchen, bathroom & laundry. Remove & replace interior non-bearing partition walls. Replace two
(2) exterior doors with two (2) windows. Infill one (1)
window & eliminate chimney. Install tankless water heater on the exterior."
"B2020-00547","Building Permit","Issued","8/5/2020","Residential | Addition/Alteration |
4","2823 CHERRY St, BERKELEY,
CA 94705","85000","53169701400","BLISS BUILDING","4132 SHAFTER AVE, OAKLAND, CA,
CA94609","Add to existing art studio to create a new Accessory
Dwelling Unit."
"B2020-00577","Building Permit","Issued","8/13/2020","Residential | New | 4","2425 GRANT St, BERKELEY,
CA 94703","50000","55190302300","","","Legalization of existing ADU - currently unoccupied"
"B2020-00611","Building Permit","Issued","8/25/2020","Residential | Alteration | 1","44 ALVARADO Rd,
BERKELEY, CA 94705","22000","64422702100","VELIC CONSTRUCTION
INC","438 HOLLOWAY AVE, SAN FRANCISCO,
CA, CA94112-2248","Replacing retaining wall in backyard"
"B2020-00618","Building Permit","Issued","8/28/2020","Residential | Addition/Alteration |
4","1727 PARKER St, BERKELEY,
CA 94703","340000","54180801300","","","Two-Story addition to rear of existing single family
residence 1105sqft"
"B2020-00946","Building Permit","Issued","8/10/2020","Residential | Alteration | 4","1416 RUSSELL St,
BERKELEY, CA 94702","249701.82","53161900400","","","Raise existing first floor to become new second floor &
remodel. Build new 1200 SqFt first floor."
"B2020-00977","Building Permit","Issued","8/12/2020","Residential | Demolition | 1","1360 ACTON St, BERKELEY,
CA 94706","9980.00","60242701300","DON WATERS
CONSTRUCTION","955 STANNAGE AVE, BERKELEY, CA,
CA94706","Demolish 200 SqFt detached garage."
"B2020-00983","Building Permit","Issued","8/13/2020","Residential | Alteration | 4","1311 WARD St, BERKELEY, CA 94702","115000","54173901500","","","Interior remodel throughout residence:  removal of 3 non-load bearing walls.  removal of one load bearing wall and install steel beam.  Enlarge existing laundry room. replace water heater with electrical instant hot water heater.  Remodel kitchen, bathroom, laundry and linen closet.  Replace windows.  New wood deck."
"B2020-01211","Building Permit","Finaled","8/12/2020","Residential | Alteration | 0","1712 MARIN Ave, BERKELEY, CA 94707","0","61261502300","CITADEL ROOFING & SOLAR","4980 ALLISON PKWY, VACAVILLE, CA, CA95688-9346","Remove twelve (12) existing PV solar modules & replace with nine (9) new modules (2.61 KW). (Original PV modules installed & finaled under Permit #B2004-
02539.)"
"B2020-01250","Building Permit","Issued","8/21/2020","Residential | Alteration | 0","2664 SHASTA Rd, BERKELEY, CA 94708","12000","60246909200","MARIO SANTILLI CONSTRUCTION","1940 UNION ST STE 2, OAKLAND, CA, CA94607","Engineered voluntary seismic retrofit. Transfer tax rebate.  Must Comply with Fire Zone 2 Requirements."
"B2020-01258","Building Permit","Issued","8/25/2020","Residential | Demolition | 1","1814 VIRGINIA St, BERKELEY, CA 94703","10000","58216702200","BLISS BUILDING","4132 SHAFTER AVE, OAKLAND, CA, CA94609","Demolish 292 SF garage. (See permit B2020-01352 for new Accessory Dwelling Unit.) ""J"" Number ASB114253"
"B2020-01259","Building Permit","Issued","8/25/2020","Residential | New | 4","1814 VIRGINIA St, BERKELEY, CA 94703","92500.00","58216702200","BLISS BUILDING","4132 SHAFTER AVE, OAKLAND, CA, CA94609","New 356 SqFt Accessory Dwelling Unit. (See permit #B2020-01352 for existing SFR remodel / See permit #B2020-01258 for garage demolition.) Two permits, one set of plans. Per applicant response, revised valuation
= $92,500."
"B2020-01270","Building Permit","Issued","8/28/2020","Commercial | Alteration | 1","1025 GILMAN St, BERKELEY, CA 94710","96000","60235500802","SUN LIGHT & POWER","1035 FOLGER AVE, BERKELEY, CA, CA94710","INSTALLATION OF (93) SKYCOOL RADIATIVE COOLING PANELS, WITH (1) FLAT PLATE HEAT EXCHANGER. PANELS ARE MOUNTED ON A
BALLASTED FLAT ROOF RACKING SYSTEM"
"B2020-01291","Building Permit","Issued","8/18/2020","Residential | Alteration | 4","2836 MCGEE Ave,
BERKELEY, CA 94703","85000","53167300500","","","Replace perimeter foundation, front stairs, lower slab in lower level and add interior stairs to lower level with new landing to exterior with stairs.  Remove rear mud room and stairs and fireplace.  Replace water heater.  New windows and doors in lower level."
"B2020-01316","Building Permit","Issued","8/25/2020","Residential | Alteration | 4","30 ROANOKE Rd, BERKELEY, CA 94705","225000.00","64425200800","PROYECTO","101 BROADWAY, OAKLAND, CA, CA94607-
3745","Remodel to relocate the kitchen, add two (2) bathrooms, new laundry & laundry closet. Remove interior walls, fireplace & chimney. Add & eliminate windows. New exterior stairs, landing & patio sliders out to a deck. Fire
Zone 2 Property."
"B2020-01359","Building Permit","Issued","8/4/2020","Residential | Addition/Alteration |
4","1212 COLUSA Ave,
BERKELEY, CA 94707","58800","60243600700","PANCOAST
CONSTRUCTION INC.","1319 CARLOTTA AVENUE, BERKELEY, CA,
CA94703","Convert (E) accessory structure into ADU. Add 68 SF
under (E) roof for ingress/egress."
"B2020-01435","Building Permit","Issued","8/26/2020","Residential | Alteration | 0","1729 HOPKINS St,
BERKELEY, CA 94707","15600.00","60243702000","BAY AREA WINDOW
PROS","PO BOX 33, BURLINGAME, CA, CA94011","Replace twenty-three (23) retrofit windows, same sizes
& locations."
"B2020-01449","Building Permit","Issued","8/27/2020","Residential | Addition | 4","1400 SIXTY-SIXTH St,
BERKELEY, CA 94702","70000","52153901400","","","Remodel and alter existing rooms. Excavate (E) utilities room, combine space with Bedroom-1. (N) spiral stairs. Replace (E) stairs. (N) back stairs. (N) and replacement windows and doors. Structural and MPE work related to
scope."
"B2020-01461","Building Permit","Issued","8/21/2020","Commercial | Alteration | 1","2004 WOOLSEY St,
BERKELEY, CA 94703","37050","52142900200","KEENE BUILDERS INC","2215 5TH ST, BERKELEY, CA, CA94710-
2216","Add accessibility lift at existing R-3 structure, being
used as a educational facility"
"B2020-01493","Building Permit","Issued","8/27/2020","Residential | Alteration | 1","1630 SCENIC Ave,
BERKELEY, CA 94709","12000","58218600300","","","Demolish (E) stairs and build new decks and stairs.
Fire zone 2"
"B2020-01573","Building Permit","Issued","8/26/2020","Residential | Addition/Alteration | 4","1132 AMADOR Ave,
BERKELEY, CA 94707","100000","61256200700","","","Relocate kitchen and bedroom.  Reconfigure layout to enlarge (e) bedrooms, add 135SF of  living space by altering roof slope on 2nd floor.  No change to ground floor footprint.  Property in Fire Zone 2. Reference permit B2020-00059 for structural work at foundation
and lower floor."
"B2020-01576","Building Permit","Issued","8/18/2020","Residential | Alteration | 1","773 NEILSON St, BERKELEY, CA 94707","60000","62286902500","","","SECONDARY UNIT CONVERSION & REMODEL (360 SF) OF AN EXISTING GARAGE IN REAR YARD. (NOTE THAT GARAGE HAS BEEN REBUILT &
REMODELED WITH 2002 PERMITS.)"
"B2020-01588","Building Permit","Issued","8/28/2020","Residential | Alteration | 1","1036 MARIPOSA Ave,
BERKELEY, CA 94707","68000","61256301300","STYLE & STRUCTURE
INC","3478 BUSKIRK AVE STE 1000, PLEASANT
HILL, CA, CA94523-4378","Kitchen remodel, window replacement and
reconfiguration, structural work.  Fire zone 2"
"B2020-01652","Building Permit","Issued","8/3/2020","Residential | New | 1","2312 TELEGRAPH Ave,
BERKELEY, CA 94704","2850","55187800200","LAHUE AND ASSOCIATES","2280 PALOU AVE, SAN FRANCISCO, CA, CA94124-1505","Install .75"" thick acrylic sign into stucco on face of building. The sign will be 8' wide and non-illuminated. This sign is associated with permit # B2019-02891"
"B2020-01658","Building Permit","Issued","8/12/2020","Residential | Alteration | 1","1628 JAYNES St, BERKELEY,
CA 94703","20000","59227801500","","","Conversion of a legally built detached accessory
structure to ADU."
